title,item_category,price,date,store
Сосиски Вязанка Сливушки 330г,sosiski,249.99,10.11.2024,Пятёрочка
Сосиски Вкус & Польза со сливками из мяса индейки вареные 300г,sosiski,254.99,10.11.2024,Пятёрочка
Сосиски Идель Восточные с говядиной 450г,sosiski,269.99,10.11.2024,Пятёрочка
Шпикачки Папа может сочные вареные 400г,sosiski,299.99,10.11.2024,Пятёрочка
Шпикачки Мясной дом Бородина домашние 480г,sosiski,299.99,10.11.2024,Пятёрочка
Сосиски Папа Может сочные 600г,sosiski,339.99,10.11.2024,Пятёрочка
Сосиски Окраина Молочные 420г,sosiski,369.99,10.11.2024,Пятёрочка
Сосиски Клинский Молочные ГОСТ 470г,sosiski,379.99,10.11.2024,Пятёрочка
Сосиски МД Бородина молочные 480г,sosiski,499.99,10.11.2024,Пятёрочка
Сырный продукт По-российски классический,syr,39.99,10.11.2024,Пятёрочка
Сыр Красная цена Российский 50% БЗМЖ,syr,58.99,10.11.2024,Пятёрочка
Сыр Красная цена Голландский,syr,79.99,10.11.2024,Пятёрочка
Сыр Свежий Ряд Костромской полутвердый 45% БЗМЖ,syr,84.99,10.11.2024,Пятёрочка
Сыр Вкус & Польза Голландский 45% БЗМЖ,syr,89.99,10.11.2024,Пятёрочка
Сыр Liebendorf Тильзитер 45% БЗМЖ,syr,90.99,10.11.2024,Пятёрочка
Сыр Liebendorf Гауда полутвердый 45% БЗМЖ,syr,90.99,10.11.2024,Пятёрочка
Сыр Liebendorf Эдам полутвердый 45% БЗМЖ,syr,91.29,10.11.2024,Пятёрочка
Сыр Вкус & Польза Пармезан молодой фасованный 40% БЗМЖ,syr,93.99,10.11.2024,Пятёрочка
Сыр Liebendorf Маасдам полутвердый 45% БЗМЖ,syr,97.99,10.11.2024,Пятёрочка
Сыр Ламбер полутвердый 50% БЗМЖ,syr,99.99,10.11.2024,Пятёрочка
Сыр  Истринская сыроварня Олега Сироты Истринский 50% БЗМЖ,syr,99.99,10.11.2024,Пятёрочка
Сыр Истринская сыроварня Олега Сироты Губернаторский 50% БЗМЖ,syr,99.99,10.11.2024,Пятёрочка
Пармезан Trattoria di Maestro Turatti твердый 40% БЗМЖ,syr,149.9,10.11.2024,Пятёрочка
Сыр Брест-Литовск Монастырский 45% БЗМЖ 200г,syr,149.99,10.11.2024,Пятёрочка
Сыр Natura Сливочный 45% БЗМЖ 200г,syr,179.99,10.11.2024,Пятёрочка
Сыр Радость вкуса Топленочка 45% БЗМЖ 180г,syr,179.99,10.11.2024,Пятёрочка
Сыр полутвердый Брест-Литовск Российский 50% БЗМЖ 200г,syr,179.99,10.11.2024,Пятёрочка
Сыр полутвердый ЭкоНива Щучанский 50% БЗМЖ 200г,syr,189.99,10.11.2024,Пятёрочка
Сыр La Paulina Гойя 40% БЗМЖ,syr,189.99,10.11.2024,Пятёрочка
Сыр Радость вкуса Топленочка с фенугреком 45% БЗМЖ 180г,syr,199.99,10.11.2024,Пятёрочка
Сыр твёрдый LiebenDorf Голландский тертый 45% БЗМЖ 200г,syr,199.99,10.11.2024,Пятёрочка
Сыр Oldenburger с грецким орехом нарезка 45% БЗМЖ 125г,syr,199.99,10.11.2024,Пятёрочка
Сыр Белебеевский Классический полутвердый 45% БЗМЖ 190г,syr,199.99,10.11.2024,Пятёрочка
Сыр Брест-Литовск маасдам 45% БЗМЖ 200г,syr,209.99,10.11.2024,Пятёрочка
Сыр Брест-Литовск сливочный 50% БЗМЖ 200г,syr,229.99,10.11.2024,Пятёрочка
Сыр твердый ЭкоНива Dürr Classic 3 месяца выдержки 50% БЗМЖ 200г,syr,239.99,10.11.2024,Пятёрочка
Сыр Excelsior Sardo 45% БЗМЖ 180г,syr,239.99,10.11.2024,Пятёрочка
Сыр Dolce Granto Пармезан тертый 40% БЗМЖ 150г,syr,249.99,10.11.2024,Пятёрочка
Сыр La Paulina Чеддер твердый 48% БЗМЖ 180г,syr,259.99,10.11.2024,Пятёрочка
Сыр Вкуснотеево Тильзитер премиум 45% БЗМЖ 200г,syr,269.99,10.11.2024,Пятёрочка
Сыр Ламбер Сливочный 50% БЗМЖ 230г,syr,279.99,10.11.2024,Пятёрочка
Пармезан Dolce Granto 40% БЗМЖ 200г,syr,319.99,10.11.2024,Пятёрочка
Сыр твердый ЭкоНива Dürr Zeller 55% БЗМЖ 200г,syr,349.99,10.11.2024,Пятёрочка
Сыр Ларец с грецкими орехами 45% БЗМЖ 245г,syr,349.99,10.11.2024,Пятёрочка
Сыр Hochland Грюнландер полутвердый 50% БЗМЖ 400г,syr,369.99,10.11.2024,Пятёрочка
Сыр полутвердый ЭкоНива Тильзитер 50% БЗМЖ 400г,syr,369.99,10.11.2024,Пятёрочка
Гуляш из говядины Эколь Халяль 400г,myaso,369.99,10.11.2024,Пятёрочка
Говядина Веско мякоть охлажденная 500г,myaso,469.99,10.11.2024,Пятёрочка
"Булочка АШАН Кайзерка, 60 г",hleb,9.99,10.11.2024,Ашан
"Булочка АШАН, 50 г",hleb,9.99,10.11.2024,Ашан
"Пампушка АШАН с чесноком, 30 г",hleb,9.99,10.11.2024,Ашан
"Булочка АШАН Кайзерка с кунжутом, 60 г",hleb,11.99,10.11.2024,Ашан
"Булочка АШАН по-деревенски, 50 г",hleb,11.99,10.11.2024,Ашан
"Булочка АШАН с луком, 50 г",hleb,11.99,10.11.2024,Ашан
"Мини-багет АШАН Деревенский, 125 г",hleb,12.9,10.11.2024,Ашан
"Булочка АШАН 8 злаков, 50 г",hleb,12.99,10.11.2024,Ашан
"Мини-багет АШАН, 125 г",hleb,14.99,10.11.2024,Ашан
"Бриошь «Смак» Французские улочки с кусочками шоколада, 30 г",hleb,16.99,10.11.2024,Ашан
"Соломка «Каждый день» сладкая, 100 г",hleb,16.99,10.11.2024,Ашан
"Булочка «Каждый день» сдобная, 80 г",hleb,18.99,10.11.2024,Ашан
"Булочка «Смак» Французская булочки Бриошь с шоколадной начинкой, 40 г",hleb,19.99,10.11.2024,Ашан
"Булочка АШАН с изюмом, 60 г",hleb,19.99,10.11.2024,Ашан
"Мини-багет АШАН Арбатский с кунжутом, 125 г",hleb,19.99,10.11.2024,Ашан
"Плюшка «Каждый день» Московская, 100 г",hleb,19.99,10.11.2024,Ашан
"Хлеб белый пшеничный «Каждый день» без сахара, 380 г",hleb,19.99,10.11.2024,Ашан
"Соломка «Каждый день» соленая, 100 г",hleb,20.99,10.11.2024,Ашан
"Ватрушка «Каждый день» с творожной начинкой, 80 г",hleb,21.99,10.11.2024,Ашан
"Хлеб АШАН Французский, 300 г",hleb,22.9,10.11.2024,Ашан
"Булочка «Каждый день» с изюмом, 80 г",hleb,23.98,10.11.2024,Ашан
"Сушки «Каждый День» простые, 200 г",hleb,23.98,10.11.2024,Ашан
"Пита «Каждый день» Арабская, 150 г",hleb,24.98,10.11.2024,Ашан
"Багет АШАН Пшеничный, 250 г",hleb,24.99,10.11.2024,Ашан
"Слойка сдобная «Королевский хлеб» с повидлом, 80 г",hleb,24.99,10.11.2024,Ашан
"Ватрушка АШАН Красная птица с вишней, 70 г",hleb,25.9,10.11.2024,Ашан
"Круассан «Яшкино» с шоколадным кремом, 45 г",hleb,25.99,10.11.2024,Ашан
"Круассан «Яшкино» со сливочным кремом, 45 г",hleb,25.99,10.11.2024,Ашан
"Круассан АШАН классический, 45 г",hleb,25.99,10.11.2024,Ашан
"Мини-багет АШАН Гурман, 125 г",hleb,25.99,10.11.2024,Ашан
"Мини-багет АШАН с луком, 125 г",hleb,25.99,10.11.2024,Ашан
"Хлебные палочки «Каждый день», 150 г",hleb,25.99,10.11.2024,Ашан
"Батон пшеничный нарезной АШАН Красная птица высший сорт нарезка, 200 г",hleb,26.9,10.11.2024,Ашан
"Булочка «Каждый день» с повидлом, 80 г",hleb,26.99,10.11.2024,Ашан
"Лепешка «Каждый день» тандырная, 250 г",hleb,27.98,10.11.2024,Ашан
"Слойка «Каждый день» Свердловская, 80 г",hleb,27.98,10.11.2024,Ашан
"Рулетик «Королевский хлеб» с повидлом, 65 г",hleb,27.99,10.11.2024,Ашан
"Хлеб белый «Каждый день» без сахара в нарезке, 380 г",hleb,27.99,10.11.2024,Ашан
"Багет АШАН Парижский, 400 г",hleb,29.9,10.11.2024,Ашан
"Батон пшеничный «Каждый день» с отрубями без сахара, 300 г",hleb,29.98,10.11.2024,Ашан
"Молоко «Каждый День» ультрапастеризованное 1,5%, 200 мл",moloko,26.99,10.11.2024,Ашан
"Молоко питьевое «Каждый день» ультрапастеризованное 2,5% БЗМЖ, 200 мл",moloko,27.99,10.11.2024,Ашан
"Молоко «Каждый День» ультрапастеризованное 3,2% БЗМЖ, 200 мл",moloko,28.99,10.11.2024,Ашан
"Молоко детское АШАН Красная птица Baby ультрапастеризованное 3,2% с 8 мес., 200 мл",moloko,29.9,10.11.2024,Ашан
"Молоко «Вологодское» ультрапастеризованное 3,2% БЗМЖ, 200 мл",moloko,29.99,10.11.2024,Ашан
"Молоко детское «ЭкоНива» ультрапастеризованное 3,2%, 200 мл",moloko,39.99,10.11.2024,Ашан
"Молоко Parmalat ультрапастеризованное 3,5% БЗМЖ, 0,2 л",moloko,42.99,10.11.2024,Ашан
"Молоко детское «Тема» ультрапастеризованное обогащенное 3.2%, 200 мл",moloko,45.99,10.11.2024,Ашан
